claim_id,claim,negative_label,baseline_label,negative_output,baseline_output,negative_evidence_count,baseline_evidence_count,gold_label,agreement,negative_correct,baseline_correct,improvement,degradation
485,"Donald Trump said ""Last month, I took on Big Pharma. You think that is easy? I signed orders that would massively lower the cost of your prescription drugs.""",Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Trump did not lower the cost of prescription drugs so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Trump did sign an order to lower the cost of prescription drugs so the claim is supported.

verdict: 'Supported'",10,10,Supported,False,False,True,True,False
486,President Trump marshalled the full resources of our federal government to deal with the coronavirus from the outset. He directed the US to forge a seamless partnership with governors across America in both political parties.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the federal government did not start to take action until the end of January so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the president did not do everything right so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
487,"Kyle Rittenhouse, shooter in the Kenosha shootings, was a white supremacist.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that he is not a white supremacist so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Kyle Rittenhouse is not a white supremacist so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
488,Mobs torched our cities while popular members of Congress promote the same socialism my father fought against in World War II.,Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The claim is supported by the QA pairs. 

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the socialism that Trump is talking about is not the same as the socialism that his father fought against in World War II.

verdict: 'Refuted'",10,10,Refuted,False,False,True,True,False
489,Kenosha police allowed Kyle Rittenhouse to walk away after he killed two protesters and injured a third with an AR-15-style rifle.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the police did not arrest him at the time of the shooting so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the police did not arrest him at the time so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
490,EU Trade Commissioner resigned after being accused of violating COVID-19 health rules in Ireland,Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: Phil Hogan resigned as European Union trade commissioner because of the controversy over alleged breaches of COVID-19 guidelines rules during a recent trip to his home country.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The commissioner did not resign because of the allegations but because he felt it was a distraction to his work.

verdict: 'Refuted'",10,10,Supported,False,True,False,False,True
491,Joe Biden wants to end school choice.,Conflicting Evidence/Cherrypicking,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: Biden supports some school choice but not private school vouchers.

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: The claim is refuted. According to the QA pairs, Biden supports school choice, but not private school vouchers. Therefore, the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,False,False,True,True,False
492,"Where President Donald Trump achieved energy independence for the United States, Joe Biden would abolish fossil fuels and end fracking.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden does not plan to abolish fossil fuels and end fracking so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Biden does not plan to abolish fossil fuels and end fracking so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
493,"Before the first case of the coronavirus spread within the United States, the president Donald Trump took unprecedented action and suspended all travel from China.",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the travel restrictions were put in place before the first case of coronavirus in the US so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the travel ban was put in place before the first case of coronavirus in the US so the claim is supported.

verdict: 'Supported'",10,10,Refuted,True,False,False,False,False
494,The Obama-Biden administration secretly launched a surveillance operation on the Trump campaign.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Obama-Biden administration did not secretly launch a surveillance operation on the Trump campaign. The FBI did conduct legal, court-ordered surveillance of Trump campaign adviser Carter Page as part of the broader Russia investigation that Horowitz determined was justified.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Obama-Biden administration did not secretly launch a surveillance operation on the Trump campaign. The FBI did conduct legal, court-ordered surveillance of Trump campaign adviser Carter Page as part of the broader Russia investigation that Horowitz determined was justified.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
495,"This Democratic Party of Joe Biden is pushing the so-called Green New Deal. If given power, they would essentially ban animal agriculture and eliminate gas-powered cars.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the Green New Deal is not proposing to ban animal agriculture and eliminate gas-powered cars.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Green New Deal resolution itself does not call for eliminating cows, cars, or air travel.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
496,"Joe Biden is for open borders, sanctuary cities, free lawyers and health care for illegal immigrants.",Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden is not for open borders and so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The 8th Q&A pair states that Biden is for open borders, sanctuary cities, free lawyers and health care for illegal immigrants. which is the claim.

verdict: 'Supported'",10,10,Conflicting Evidence/Cherrypicking,False,False,False,False,False
497,Nancy Pelosi says that China would prefer Joe Biden.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The claim is supported by the QA pairs. 

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that China would prefer Biden so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
498,"As we speak the US are developing a growing number of treatments, including convalescent plasma, that are saving lives all across the country.",Not Enough Evidence,Not Enough Evidence,"<|start_header_id|>assistant<|end_header_id|>

justification: There is not enough evidence to support the use of convalescent plasma as a treatment for COVID-19 in the US.

verdict: 'Not Enough Evidence'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that there is not enough evidence to support the claim.

verdict: 'Not Enough Evidence'",10,10,Not Enough Evidence,True,True,True,False,False
